task_code,task,paper_key,title,year,doi,sources,record_urls,public_available,public_urls,screening
A1,机器人超声,doi:10.1109/iccsse59359.2023.10245574,Channel and Spatial Attention Mechanism-based Yolo Network for Target Detection of the Lung Ultrasound Scanning Robot,2023,10.1109/iccsse59359.2023.10245574,OpenAlex,https://openalex.org/W4386883879,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.21203/rs.3.rs-6537709/v1,Circular Path Planning and Adaptive Force Control for Breast Ultrasound Autonomous Scanning,2025,10.21203/rs.3.rs-6537709/v1,Crossref; Europe PMC,https://doi.org/10.21203/rs.3.rs-6537709/v1; https://europepmc.org/article/PPR/PPR1014870,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1007/s12020-022-03011-0,Clinical application of a 5G-based telerobotic ultrasound system for thyroid examination on a rural island: a prospective study.,2022,10.1007/s12020-022-03011-0,Europe PMC,https://europepmc.org/article/MED/35182363,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC8857403/,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.37015/audt.2023.230031,Clinical Application of Robot-assisted Teleultrasound,2023,10.37015/audt.2023.230031,OpenAlex,https://openalex.org/W4387514882,yes,http://www.journaladvancedultrasound.com:81/CN/article/downloadArticleFile.do?attachType=PDF&id=299,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1258/1357633054461552,"Clinical trials and evaluation of a mobile, robotic tele-ultrasound system",2005,10.1258/1357633054461552,OpenAlex,https://openalex.org/W2039066312,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.64898/2025.12.17.694846,Closing the Sim-to-Real Gap: An End-to-End Robotic Ultrasound System Leveraging In Vivo Reinforcement Learning and 3D-Prior Guided Hybrid Control,2025,10.64898/2025.12.17.694846,Europe PMC,https://europepmc.org/article/PPR/PPR1230820,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/tmrb.2024.3464698,Coaching a Robotic Sonographer: Learning Robotic Ultrasound With Sparse Expert’s Feedback,2024,10.1109/tmrb.2024.3464698,Crossref; OpenAlex; arXiv,http://arxiv.org/abs/2409.02337v1; https://doi.org/10.1109/tmrb.2024.3464698; https://openalex.org/W4402673279,yes,http://arxiv.org/pdf/2409.02337v1; https://arxiv.org/pdf/2409.02337,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/icar53236.2021.9659341,Comparative Quantitative Analysis of Robotic Ultrasound Image Calibration Methods,2021,10.1109/icar53236.2021.9659341,Crossref; OpenAlex,https://doi.org/10.1109/icar53236.2021.9659341; https://openalex.org/W4206719121,yes,https://lirias.kuleuven.be/retrieve/426177fe-b3b0-48e7-9cc9-93c088a05375,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1002/hed.70280,Comparative Use of Double Bipolar Forceps Versus Ultrasound Energy Device in Transoral Robotic Thyroidectomy.,2026,10.1002/hed.70280,Europe PMC,https://europepmc.org/article/MED/41992648,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1016/j.wfumbo.2024.100040,Comparing conventional abdominal ultrasound scanning versus a ROBotic assisted UltraSonography sysTem (ROBUST),2024,10.1016/j.wfumbo.2024.100040,Crossref; OpenAlex,https://doi.org/10.1016/j.wfumbo.2024.100040; https://openalex.org/W4392947171,yes,https://doi.org/10.1016/j.wfumbo.2024.100040,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1089/end.2012.0528,Comparison of Robotic and Laparoscopic Ultrasound Probes for Robotic Partial Nephrectomy,2013,10.1089/end.2012.0528,Crossref; OpenAlex,https://doi.org/10.1089/end.2012.0528; https://openalex.org/W2072746638,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.21037/tp-22-569,Comparison of telerobotic and conventional ultrasonography in children: a crossover bicentric pilot study.,2023,10.21037/tp-22-569,Europe PMC,https://europepmc.org/article/MED/37305713,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC10248926/,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1002/rcs.2468,Comparison of ultrasound scanning for scoliosis assessment: Robotic versus manual,2022,10.1002/rcs.2468,Europe PMC; OpenAlex,https://europepmc.org/article/MED/36289008; https://openalex.org/W4307430179,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1002/rcs.70194,Compliance Control of a Robotic Breast Ultrasound System Based on Variable Admittance Control.,2026,10.1002/rcs.70194,Europe PMC,https://europepmc.org/article/MED/42390306,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/lra.2023.3300592,Compliant Joint Based Robotic Ultrasound Scanning System for Imaging Human Spine,2023,10.1109/lra.2023.3300592,OpenAlex,https://openalex.org/W4385453480,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1016/b978-0-44-340606-5.00019-8,Constant-force robotic ultrasound imaging system for biomedical applications,2026,10.1016/b978-0-44-340606-5.00019-8,Crossref,https://doi.org/10.1016/b978-0-44-340606-5.00019-8,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1117/12.2255271,Co-robotic ultrasound imaging: a cooperative force control approach,2017,10.1117/12.2255271,Crossref; OpenAlex,https://doi.org/10.1117/12.2255271; https://openalex.org/W2588332793,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1117/12.2084529,Co-robotic ultrasound tomography: dual arm setup and error analysis,2015,10.1117/12.2084529,OpenAlex,https://openalex.org/W2008569329,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.3389/frobt.2024.1505171,Corrigendum: SonoBox: development of a robotic ultrasound tomograph for the ultrasound diagnosis of paediatric forearm fractures,2024,10.3389/frobt.2024.1505171,Crossref,https://doi.org/10.3389/frobt.2024.1505171,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.21203/rs.3.rs-10229882/v1,Cross-platform integration of robotic intraoperative ultrasound using system-agnostic drop-in probes: technical feasibility and workflow standardization,2026,10.21203/rs.3.rs-10229882/v1,Europe PMC,https://europepmc.org/article/PPR/PPR1280206,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/ismr57123.2023.10130193,Deep Kernel and Image Quality Estimators for Optimizing Robotic Ultrasound Controller using Bayesian Optimization,2023,10.1109/ismr57123.2023.10130193,OpenAlex; arXiv,http://arxiv.org/abs/2310.07392v1; https://openalex.org/W4378174244,yes,http://arxiv.org/pdf/2310.07392v1; https://arxiv.org/pdf/2310.07392,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/lra.2021.3099080,Deformation-Aware Robotic 3D Ultrasound,2021,10.1109/lra.2021.3099080,OpenAlex; arXiv,http://arxiv.org/abs/2107.08411v1; https://openalex.org/W3183858554,yes,http://arxiv.org/pdf/2107.08411v1; https://arxiv.org/pdf/2107.08411,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.2147/opth.s393223,Descriptive Analysis of Footplate Position After Myopic Implantable Collamer Lens Implantation Using a Very High-Frequency Ultrasound Robotic Scanner.,2022,10.2147/opth.s393223,Europe PMC; OpenAlex,https://europepmc.org/article/MED/36504639; https://openalex.org/W4311286546,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC9733561/; https://www.dovepress.com/getfile.php?fileID=85876,precision automated title candidate; manual verification pending
A1,机器人超声,title:designandevaluationofacompliantquasidirectdriveendeffectorforsaferoboticultrasoundimaging,Design and Evaluation of a Compliant Quasi Direct Drive End-effector for Safe Robotic Ultrasound Imaging,2024,,arXiv,http://arxiv.org/abs/2410.03086v1,yes,http://arxiv.org/pdf/2410.03086v1,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/icarm62033.2024.10715840,Design and Experiments of a Portable Robotic Ultrasound Scanning and Diagnosis System of Carotid Artery,2024,10.1109/icarm62033.2024.10715840,Crossref,https://doi.org/10.1109/icarm62033.2024.10715840,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.3791/58811,Design and Implementation of a Bespoke Robotic Manipulator for Extra-corporeal Ultrasound.,2019,10.3791/58811,Europe PMC,https://europepmc.org/article/MED/30663700,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC7115966/,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/tbme.2019.2957609,"Design and Integration of a Parallel, Soft Robotic End-Effector for Extracorporeal Ultrasound",2019,10.1109/tbme.2019.2957609,Europe PMC; OpenAlex; arXiv,http://arxiv.org/abs/1906.04526v3; https://europepmc.org/article/MED/31804926; https://openalex.org/W2993611986,yes,http://arxiv.org/pdf/1906.04526v3; https://arxiv.org/pdf/1906.04526; https://pmc.ncbi.nlm.nih.gov/articles/PMC7115900/,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/tase.2024.3350524,Design and Quantitative Assessment of Teleoperation-Based Human–Robot Collaboration Method for Robot-Assisted Sonography,2024,10.1109/tase.2024.3350524,OpenAlex,https://openalex.org/W4390787987,yes,https://shura.shu.ac.uk/35112/1/TASE_Design%20and%20quantitative%20assessment%20of%20teleoperation-based%20human-robot%20collaboration%20method%20for%20robot-assisted%20sonography.pdf,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1038/s41598-024-55480-0,Design and testing of ultrasound probe adapters for a robotic imaging platform.,2024,10.1038/s41598-024-55480-0,Europe PMC,https://europepmc.org/article/MED/38429442,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC10907673/,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.3390/s25020468,Design of a Cost-Effective Ultrasound Force Sensor and Force Control System for Robotic Extra-Body Ultrasound Imaging.,2025,10.3390/s25020468,Europe PMC; OpenAlex,https://europepmc.org/article/MED/39860838; https://openalex.org/W4406406153,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC11769168/; https://www.mdpi.com/1424-8220/25/2/468/pdf?version=1736934755,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.2316/j.2026.201-0598,DESIGN OF AN AUTONOMOUS CARDIAC SCANNING SYSTEM FOR ULTRASOUND ROBOTS. 125-137,2026,10.2316/j.2026.201-0598,Crossref,https://doi.org/10.2316/j.2026.201-0598,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/iros.2017.8206219,"Design of a soft, parallel end-effector applied to robot-guided ultrasound interventions",2017,10.1109/iros.2017.8206219,OpenAlex,https://openalex.org/W2771538322,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/iros.2011.6094915,Detection of curved robots using 3D ultrasound,2011,10.1109/iros.2011.6094915,OpenAlex,https://openalex.org/W2142529775,yes,https://dash.harvard.edu/bitstream/1/33894947/1/nihms-346112.pdf,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1142/s2424905x22410100,Development and Testing of a Durable and Novel Breast Phantom for Robotic Autonomous Ultrasound Systems,2022,10.1142/s2424905x22410100,OpenAlex,https://openalex.org/W4309324755,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1002/rcs.1756,Development of a control algorithm for the ultrasound scanning robot (NCCUSR) using ultrasound image and force feedback,2016,10.1002/rcs.1756,Europe PMC; OpenAlex,https://europepmc.org/article/MED/27273447; https://openalex.org/W2417584818,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.3390/mi9020051,Development of an AVF Stenosis Assessment Tool for Hemodialysis Patients Using Robotic Ultrasound System,2018,10.3390/mi9020051,Europe PMC; OpenAlex,https://europepmc.org/article/MED/30393327; https://openalex.org/W2792470128,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC6187484/; https://www.mdpi.com/2072-666X/9/2/51/pdf?version=1517240213,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/tmrb.2024.3387047,Development of a Robotic Ultrasound System to Assist Ultrasound Examination of Pregnant Women,2024,10.1109/tmrb.2024.3387047,Crossref; OpenAlex,https://doi.org/10.1109/tmrb.2024.3387047; https://openalex.org/W4394674231,yes,https://hal.science/hal-04546186/document,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/iccas.2015.7364834,Development of prototype system for robot-assisted ultrasound diagnosis,2015,10.1109/iccas.2015.7364834,OpenAlex,https://openalex.org/W2399346363,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1109/robio.2013.6739561,Development of robotic system for autonomous liver screening using ultrasound scanning device,2013,10.1109/robio.2013.6739561,Crossref; OpenAlex,https://doi.org/10.1109/robio.2013.6739561; https://openalex.org/W1975502852,no_location_identified,,precision automated title candidate; manual verification pending
A1,机器人超声,doi:10.1007/978-3-7091-0277-0_42,Development of the Ultrasound Probe Holding Robot WTA-1RII and an Automated Scanning Algorithm based on Ultrasound Image Feedback,2010,10.1007/978-3-7091-0277-0_42,OpenAlex,https://openalex.org/W2244502116,no_location_identified,,precision automated title candidate; manual verification pending
